,place_id,place_name,lat,lng,place_address,category
299,10147,쉐라톤그랜드워커힐호텔 워커힐씨어터,37.5586439,127.1117098,서울특별시 광진구 워커힐로 177 (광장동),영화관/공연장
300,10148,스폰지하우스(광화문),37.5680265,126.9759381,서울특별시 중구 태평로1가 61-21,영화관/공연장
301,10149,시티렉스(CT-LEX),37.4692769,126.8970763,서울특별시 금천구 시흥대로 399,영화관/공연장
302,10152,아르코(ArKo)예술극장,37.5811843,127.0029436,서울특별시 종로구 동숭동 1-111,영화관/공연장
303,10155,아티움,37.51289860000001,127.0571338,서울특별시 강남구 봉은사로  524,영화관/공연장
304,10156,알과핵 소극장,37.5799383,127.003689,서울특별시 종로구 동숭동 1-140 (마로니에유리빌딩지하1층),영화관/공연장
305,10157,암사어린이극장,37.5634651,127.1333846,서울특별시 강동구 암사동116-22 (암사동 선사유적지 근처),영화관/공연장
306,10158,압구정 예홀,37.5278631,127.0362481,서울특별시 강남구 신사동 640-2 로빈명풍관 지하1층,영화관/공연장
307,10161,양재동 aT센터(농수산물유통공사),37.4681722,127.0393225,서울특별시 서초구 양재동 232번지 aT센터,영화관/공연장
308,10162,역삼1문화센터,37.4952786,127.033241,서울특별시 강남구 역삼동 829-20,영화관/공연장
309,10163,연세대학교 노천극장,37.5649367,126.9383335,서울특별시 서대문구 연세로 50 연세대학교 노천극장,영화관/공연장
310,10166,영산아트홀,37.5172195,126.9039295,서울특별시 영등포구 영중로  15,영화관/공연장
311,10168,예술마당,37.5710325,126.9912412,서울특별시 종로구 돈화문로5가길 1,영화관/공연장
312,10169,예술의 전당,37.4810878,127.0152555,서울특별시 서초구 서초동 700,영화관/공연장
313,10170,예지원,37.5514816,127.0025583,서울특별시 중구 장충동2가 201-6,영화관/공연장
314,10174,올림픽 예술극장 (K-아트홀 태권도공연장),37.52098270000001,127.11609140000002,서울특별시 송파구 방이동 88 올림픽공원 올림픽문화센터 내,영화관/공연장
315,10175,용산아트홀,37.5325058,126.9901133,서울특별시 용산구 이태원동 34-87,영화관/공연장
316,10178,유니버설아트센터,37.5500833,127.0877013,서울특별시 광진구 천호대로 664 (능동),영화관/공연장
